URL,Module,Issue,Severity
/fr/resources/industrial-oil-press-installation-guide,resource-body,Slug not found in locale data,high
/ar/resources/industrial-oil-press-installation-guide,resource-body,Slug not found in locale data,high
/id/resources/industrial-oil-press-installation-guide,resource-body,Slug not found in locale data,high
/fr/resources/news-haonuo-canton-fair-2026,resource-body,Content length mismatch (ratio: 4.12, en: 506, fr: 2084),medium
/ar/resources/news-haonuo-canton-fair-2026,resource-body,Content length mismatch (ratio: 3.14, en: 506, ar: 1588),medium
/id/resources/news-haonuo-canton-fair-2026,resource-body,Content length mismatch (ratio: 3.36, en: 506, id: 1701),medium
/fr/resources/news-india-mustard-oil-boom-2026,resource-body,Content length mismatch (ratio: 3.14, en: 663, fr: 2084),medium
/fr/resources/news-nigeria-sesame-oil-export-2026,resource-body,Content length mismatch (ratio: 3.03, en: 687, fr: 2084),medium
